stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5710AWA10221,,"Colchester Avenue Bottom",,51.495872934,-3.142561317,,,,,,
5710WDB25395,,"Colchester Avenue Top",,51.49955396,-3.160532061,,,,,,
5720AWA11891,,"Colcot Arms",,51.417835032,-3.283834628,,,,,,
5720AWA11890,,"Colcot Sports Centre",,51.416829157,-3.28290045,,,,,,
5710AWA10159,,"Coleford Drive",,51.521421855,-3.100961469,,,,,,
5710AWA11479,,"Colin Way",,51.482671378,-3.234083318,,,,,,
5720AWA12664,,"College Inn",,51.409058585,-3.278915777,,,,,,
5720AWA11851,,"College Road",,51.407237475,-3.280992868,,,,,,
5720AWA11852,,"College Road",,51.407616158,-3.281722348,,,,,,
5710AWA11150,,"College Road",,51.509525601,-3.213856967,,,,,,
5710AWA11117,,"College Road RK",,51.486767801,-3.183885299,,,,,,
5710AWA11758,,"Collivaud Place",,51.475579228,-3.15712994,,,,,,
5710AWA10350,,"Community Centre",,51.536156667,-3.142531867,,,,,,
5710AWA10349,,"Community Centre",,51.535992888,-3.14272962,,,,,,
5710AWA10610,,"Companies House",,51.50091864,-3.187680938,,,,,,
5710AWA10611,,"Companies House",,51.500544143,-3.187368653,,,,,,
5710AWA11216,,"Comprehensive School",,51.511248161,-3.250173863,,,,,,
5710AWA10819,,"Constellation Street",,51.483147557,-3.158329643,,,,,,
5710AWA10818,,"Constellation Street",,51.483098198,-3.158774838,,,,,,
5710WDB23955,,"Conway Road",,51.485522422,-3.202878464,,,,,,
5710AWM26315,,"Copperfield Drive",,51.537095663,-3.190958411,,,,,,
5710AWA12984,,"Copperfield Drive",,51.536972006,-3.190738905,,,,,,
5710AWA11116,,"Corbett Road",,51.487620762,-3.1849012,,,,,,
5720AWA12353,,"Cornerswell Rd",,51.435357929,-3.188612173,,,,,,
5720AWA12352,,"Cornerswell Rd",,51.435374938,-3.187821357,,,,,,
5720AWA12361,,"Cornerswell Rd",,51.435016082,-3.187740115,,,,,,
5720WDB48394,,"Cornerswell Road",,51.435285188,-3.187804642,,,,,,
5710AWA11625,,"Cornwall Court",,51.471669324,-3.190203761,,,,,,
5710AWA10989,,"Coronation Road",,51.51169644,-3.20214125,,,,,,
5710AWA11658,,"Corporation Rd",,51.470646965,-3.18549793,,,,,,
5710AWM26242,,"Corpus Christi High School",,51.533322851,-3.160078871,,,,,,
5710AWA11373,,"Cosheston Close",,51.499411369,-3.244577011,,,,,,
5720AWA12011,,"Cosmeston Lakes",,51.417229761,-3.180635009,,,,,,
5720AWA12010,,"Cosmeston Lakes",,51.416913411,-3.180591481,,,,,,
5710AWA10092,,"Countisbury Avenue",,51.52174594,-3.119829944,,,,,,
5710AWA10091,,"Countisbury Avenue",,51.520434945,-3.120289992,,,,,,
5710AWA10800,,"Courtney Road",,51.482413442,-3.148863808,,,,,,
5710AWA11252,,"Cow & Snuffers",,51.502628293,-3.226006653,,,,,,
5710AWA11487,,"Cowbridge Road",,51.467219244,-3.268243887,,,,,,
5710AWA11489,,"Cowbridge Road",,51.467592233,-3.267753369,,,,,,
5720AWA12360,,Cowslip,,51.441760511,-3.195656134,,,,,,
5720AWA12398,,"Cowslip Drive",,51.441418995,-3.192107664,,,,,,
5720AWA12399,,"Cowslip Drive",,51.441465029,-3.192885838,,,,,,
5720AWA12397,,"Cowslip Drive (Agnes Street)",,51.442078079,-3.189189552,,,,,,
5710AWA11687,,"Craddock St",,51.476884292,-3.19023873,,,,,,
5710AWA14481,,"Creigiau (Inn)",,51.524234477,-3.323741418,,,,,,
5710AWA14474,,"Creigiau Inn",,51.52448735,-3.324440661,,,,,,
5710AWA10873,,Crematorium,,51.53490673,-3.206299564,,,,,,
5710AWA10874,,Crematorium,,51.535447725,-3.20615527,,,,,,
5710AWA10875,,"Crematorium Top",,51.538843351,-3.206475764,,,,,,
5710AWA10186,,"Crickhowell Road",,51.519156067,-3.102773708,,,,,,
5720AWA10432,,"Crogan Hill",,51.411371069,-3.270511044,,,,,,
5710AWA10851,,"Cross Inn",,51.508888068,-3.199790587,,,,,,
5710AWA11080,,"Cross Inn",,51.50832688,-3.201029467,,,,,,
5710AWA10852,,"Cross Inn",,51.50880952,-3.199557969,,,,,,
5710AWA10947,,"Crundale Crescent East",,51.526840931,-3.184367193,,,,,,
5710AWA10946,,"Crundale Crescent East",,51.526571726,-3.184196882,,,,,,
5710CBZ02527,,"Crundale Crescent West",,51.5261263,-3.187342228,,,,,,
5710AWA10959,,"Crystal Glen",,51.517693294,-3.183649474,,,,,,
5710AWA10961,,"Crystal Glen",,51.517948199,-3.183339008,,,,,,
5720AWA12044,,"Culver Close",,51.426826913,-3.188376367,,,,,,
5710AWA11490,,"Culverhouse Pub",,51.469396567,-3.263872929,,,,,,
5720AWA11963,,"Custom House Place",,51.44514136,-3.169828842,,,,,,
5710CAA02623,,"Customhouse Street JG",,51.476878285,-3.174787852,,,,,,
5710AWA11632,,"Cymmer Street",,51.468937692,-3.183797956,,,,,,
5710AWA10513,,"Cyncoed Ave",,51.518582064,-3.164028015,,,,,,
5710AWA10512,,"Cyncoed Avenue",,51.518574647,-3.163869287,,,,,,
5710AWA10663,,"Cyncoed Village",,51.525964506,-3.167632671,,,,,,
5710AWA10497,,"Cyncoed Village",,51.525837408,-3.16685101,,,,,,
5710CAA02566,,"Cyncoed Village",,51.52653118,-3.166710182,,,,,,
5710AWA10664,,"Cyncoed Village",,51.526154434,-3.16752221,,,,,,
5710AWA11491,,"Cyntwell Avenue",,51.470449887,-3.257903992,,,,,,
5710AWA11492,,"Cyntwell Avenue",,51.470462027,-3.257610615,,,,,,
5710AWA10624,,"Cyril Crescent",,51.487775737,-3.156776209,,,,,,
5710AWA10776,,"Dalmuir Road",,51.486524649,-3.143148527,,,,,,
5710AWA11233,,"Danescourt Way",,51.499562326,-3.23540401,,,,,,
5710AWA11210,,Danybryn,,51.517451047,-3.253687417,,,,,,
5710AWA11209,,Danybryn,,51.51758825,-3.254310921,,,,,,
5710AWA11203,,"Dan-Y-Bryn Ave",,51.519518981,-3.262925354,,,,,,
5710AWA11202,,"Dan-Y-Bryn Ave",,51.518364462,-3.264089668,,,,,,
5710WDB25401,,"Dan-Y-Bryn Ave",,51.518256133,-3.263895556,,,,,,
5710AWA10667,,"Dan-y-Coed Road",,51.522693816,-3.173703768,,,,,,
5710AWA10785,,"De Havilland Road",,51.48894634,-3.131729673,,,,,,
5710AWA11447,,"Deepwood Close",,51.476228399,-3.271549507,,,,,,
5710AWA11448,,"Denison Way",,51.475791922,-3.273654067,,,,,,
5710WDB48429,,"Dental Hospital",,51.506638241,-3.192037096,,,,,,
5710AWA10511,,"Derwen Road",,51.527808557,-3.166656348,,,,,,
5710AWA11686,,"Despenser Gardens",,51.478972773,-3.188233877,,,,,,
5720WDB24120,,"Devon Avenue",,51.409792842,-3.265952418,,,,,,
5720AWA10395,,"Dinas Powis Station",,51.431492058,-3.219181287,,,,,,
5720AWA10436,,"Dinas Powys Infant School",,51.435970483,-3.212207887,,,,,,
5720AWA10390,,"Dinas Powys Infant School",,51.43651334,-3.212754575,,,,,,
5720WDB4855,,"Dinas Powys Medical Centre",,51.431630026,-3.202669998,,,,,,
5720AWA10391,,"Dinas Powys Sch",,51.435644985,-3.213249492,,,,,,
5720AWA10435,,"Dinas Powys Square",,51.434447391,-3.219378523,,,,,,
5720CBZ02546,,"Dinas Road",,51.429479156,-3.184863415,,,,,,
5720AWA12342,,"Dinas Road",,51.430245721,-3.18553057,,,,,,
5720WDB23956,,"Dinas Road Rounabout",,51.428733991,-3.190957513,,,,,,
5710AWA10484,,"Discovery Inn",,51.514939089,-3.168676523,,,,,,
5710AWA10483,,"Discovery Inn",,51.514891126,-3.168977937,,,,,,
5720WDB48396,,"Dochdwy Road",,51.448268002,-3.193910333,,,,,,
5720CBZ02538,,"Dochdwy Road PO",,51.449351133,-3.196401308,,,,,,
5720AWA10737,,"Docks Link Road",,51.429558969,-3.259968091,,,,,,
5720AWA10736,,"Docks Link Road",,51.429797022,-3.259571866,,,,,,
5710AWA10517,,"Dogfield Street",,51.496555308,-3.180782384,,,,,,
5710WDB25439,,Dol-y-Felin,,51.521891629,-3.330534498,,,,,,
5710AWA10134,,"Downton Grange",,51.503962011,-3.121511819,,,,,,
5710AWA11424,,"Dulwich House",,51.488359295,-3.210313173,,,,,,
5710WDB23323,,"Dumballs Road Bottom",,51.465689843,-3.170541522,,,,,,
5710WDB23328,,"Dumballs Road Bottom",,51.465878194,-3.170589531,,,,,,
5710AWA12736,,"Dumfries Place HV",,51.48362378,-3.171936879,,,,,,
5710AWA12737,,"Dumfries Place",,51.484088504,-3.172222429,,,,,,
5710AWL26183,,"Dunleavy Drive",,51.45260914,-3.189045869,,,,,,
5710WDB23569,,"Dunleavy Drive",,51.454425387,-3.18817195,,,,,,
5710AWA11630,,"Durham Street",,51.470620691,-3.186379677,,,,,,
5710AWA11566,,"Dusty Forge",,51.473188076,-3.256634507,,,,,,
5710AWA11484,,"Dusty Forge",,51.473376038,-3.25587655,,,,,,
5720AWA10428,,"Dyfan Rd",,51.415041284,-3.264558747,,,,,,
5720AWA10429,,"Dyfan Rd / Barry Rd",,51.412209921,-3.265285849,,,,,,
5720AWA10427,,"Dyfan Road",,51.414979599,-3.264442003,,,,,,
5720AWA12351,,"Dyserth Rd",,51.436097625,-3.184952258,,,,,,
5720AWA12350,,"Dyserth Rd",,51.435999264,-3.184773188,,,,,,
5710AWA11609,,"Earl Street",,51.462643232,-3.18380778,,,,,,
5710CBZ02504,,"Earl`s Court Road",,51.498387305,-3.15574834,,,,,,
5710WDB48383,,"East Park & Ride",,51.521163963,-3.135468682,,,,,,
5710AWA11766,,"East Tyndall Street",,51.479122434,-3.157090026,,,,,,
5720AWA10388,,Eastbrook,,51.439044648,-3.205340039,,,,,,
5720AWA10389,,Eastbrook,,51.438491254,-3.205814644,,,,,,
5710AWA10084,,"Eastern Leisure Centre",,51.51348034,-3.129426696,,,,,,
5710AWA10083,,"Eastern Leisure Centre",,51.512559469,-3.130744116,,,,,,
5710AWA10107,,"Eastern Leisure Centre",,51.512909372,-3.130824836,,,,,,
5710WDB48570,,"Eastgate Business Park",,51.500649955,-3.120589993,,,,,,
5710WDB48566,,"Eastgate Business Park",,51.499870018,-3.121979982,,,,,,
5310AWB31087,,"Ebbw Bridge Club",,51.569977661,-3.015092926,,,,,,
5720AWA12000,,"Elfed Avenue",,51.435494759,-3.189306279,,,,,,
5720AWA12006,,"Elfed Avenue",,51.435579969,-3.19330796,,,,,,
5720AWA11999,,"Elfed Avenue",,51.435413414,-3.189347326,,,,,,
5710AWA10093,,"Elgar Crescent",,51.524702762,-3.118100675,,,,,,
5710AWA10094,,"Elgar Crescent",,51.52503648,-3.117993534,,,,,,
5720AWA10393,,"Elm Grove",,51.433854078,-3.215129767,,,,,,
5720AWA10392,,"Elm Grove",,51.434244355,-3.21478047,,,,,,
5710AWA10050,,"Elm Street",,51.487230748,-3.160060652,,,,,,
5710AWA11320,,"Ely Bridge",,51.484800083,-3.22745822,,,,,,
5710AWA11330,,"Ely Bridge",,51.484363418,-3.226222325,,,,,,
5710AWA11572,,"Ely Legion",,51.483199278,-3.233478303,,,,,,
5710AWA11568,,"Ely Police Station",,51.476565553,-3.24656127,,,,,,
5710AWA11482,,"Ely Police Station",,51.476498162,-3.246429837,,,,,,
5710AWA11331,,"Ely Road",,51.486645357,-3.228991258,,,,,,
5720AWA12023,,"Enterprise Centre",,51.406462855,-3.225632203,,,,,,
5720AWA12022,,"Enterprise Centre",,51.40657554,-3.225175136,,,,,,
5710AWA11344,,"Everswell Rd",,51.489909652,-3.243468374,,,,,,
5720AWA10007,,"Ewbank Close",,51.418715695,-3.245561737,,,,,,
5720AWA10008,,"Ewbank Close",,51.418752693,-3.246310573,,,,,,
5710AWA10674,,"Ewenny Road",,51.525200317,-3.181090944,,,,,,
5710WDB48583,,"Excalibur Drive",,51.539424744,-3.188332763,,,,,,
5710AWA11369,,"Fairwater RFC",,51.495768818,-3.245500571,,,,,,
5710AWA11368,,"Fairwater RFC",,51.494980069,-3.245278113,,,,,,
5710AWA11348,,"Fairways Crescent (W)",,51.489007659,-3.249651717,,,,,,
5710AWA11444,,"Fern Street",,51.485872427,-3.213415844,,,,,,
5710AWA11608,,"Ferry Road",,51.461619672,-3.185436685,,,,,,
5710AWA11596,,"Ferry Road",,51.463016662,-3.186005514,,,,,,
5710AWA11200,,"Ffordd Las",,51.517404801,-3.263025398,,,,,,
5710AWA11201,,"Ffordd Las",,51.517242227,-3.262257044,,,,,,
5710WDB48440,,"Ffordd Mograig",,51.523012425,-3.200853731,,,,,,
5710WDB48441,,"Ffordd Mograig",,51.522865938,-3.201109331,,,,,,
5710AWA10673,,"Fidlas Avenue",,51.524502472,-3.180741348,,,,,,
5710AWA10976,,Fieldway,,51.519621402,-3.194797514,,,,,,
5710AWA10975,,Fieldway,,51.519742997,-3.195218676,,,,,,
5710AWA11388,,"Firs Ave",,51.490873235,-3.255147468,,,,,,
5710AWA10950,,"Fishguard Rd",,51.523841219,-3.187455751,,,,,,
5710WDB25312,,"Fishguard Rd Shops",,51.525360181,-3.183963635,,,,,,
5710AWA10951,,"Fishguard Road",,51.524048561,-3.187403488,,,,,,
5710CBZ02528,,"Fishguard Road",,51.52607105,-3.187470526,,,,,,
5710WDB23554,,"Fishguard Road",,51.523629861,-3.183457489,,,,,,
5710WDB48506,,"Fishguard Road",,51.523503571,-3.183497457,,,,,,
5710CAA02567,,"Fishguard Road Shops",,51.525152404,-3.184059148,,,,,,
5710AWA11573,,"Fitzalan High School",,51.475667754,-3.210535408,,,,,,
5710AWA10242,,"Fitzalan Place",,51.483314081,-3.168731789,,,,,,
5710CAA02560,,"Fitzhamon Embankment",,51.4772068,-3.18414167,,,,,,
5710AWA10607,,"Flaxland Avenue",,51.503777481,-3.193936331,,,,,,
5720AWA10742,,"Florence Avenue",,51.421357384,-3.278309902,,,,,,
5720AWA10743,,"Florence Avenue",,51.420769576,-3.277790128,,,,,,
5720AWA12012,,"Ford Road",,51.412735922,-3.18398465,,,,,,
5720WDB24121,,"Ford Road",,51.412934276,-3.183932257,,,,,,
5710AWA11349,,"Forest View",,51.48896541,-3.251926305,,,,,,
5720AWA12339,,"Forrest Road",,51.425013361,-3.180087712,,,,,,
5710AWA10629,,"Fort Street",,51.490094849,-3.15137592,,,,,,
5710AWA10622,,"Four Elms Road",,51.486800243,-3.159948905,,,,,,
5710AWA11533,,"Foxglove Close",,51.476401011,-3.257212403,,,,,,
5710CBX02469,,"Foxglove Close",,51.476528211,-3.256251133,,,,,,
5720AWA12401,,"Foxglove Rise",,51.442146624,-3.195709386,,,,,,
5720AWA12402,,"Foxglove Rise",,51.442217807,-3.195783188,,,,,,
5710AWA11782,,Freemans,,51.461960496,-3.195262818,,,,,,
5710AWA11783,,Freemans,,51.461473445,-3.195408432,,,,,,
5710AWA11763,,"Freshmoor Road",,51.477306447,-3.151572191,,,,,,
5720WDB24017,,"Garn Farm",,51.434036489,-3.261688168,,,,,,
5720AWA10749,,"Garn Farm",,51.434193497,-3.262138468,,,,,,
5710AWA11184,,"Gelynis Terrace",,51.528099983,-3.259328228,,,,,,
5710AWA11185,,"Gelynis Terrace",,51.527695776,-3.259288242,,,,,,
5720AWA10424,,"Gibbonsdown Comm Centre",,51.418783344,-3.265266058,,,,,,
5720AWA10423,,"Gibbonsdown Comm Centre",,51.418972898,-3.265199386,,,,,,
5710AWA11236,,"Gillian Road",,51.497604195,-3.229214036,,,,,,
5710AWA11237,,"Gillian Road",,51.49763094,-3.23009353,,,,,,
5720AWL26190,,"Gladstone Bridge",,51.40248571,-3.275583972,,,,,,
5710AWA10518,,"Gladstone School",,51.49744264,-3.182850977,,,,,,
5720AWA12008,,"Glamorganshire Golf Club",,51.422044932,-3.176617011,,,,,,
5720AWA12009,,"Glamorganshire Golf Club",,51.42200724,-3.17678863,,,,,,
5710AWA10146,,"Glan y Mor Road",,51.516313677,-3.109217783,,,,,,
5710AWA10145,,"Glan y Mor Road",,51.516395128,-3.10949503,,,,,,
5710WDB46607,,"Glanhowny Close",,51.469978925,-3.167843826,,,,,,
5710AWA11760,,"Glass Avenue",,51.473962887,-3.147758738,,,,,,
5710AWA10904,,"Glenmount Way",,51.538866856,-3.200679892,,,,,,
5710AWA10649,,"Glenside Court",,51.502298034,-3.164909639,,,,,,
5710AWA10650,,"Glenside Court",,51.502544003,-3.165005096,,,,,,
5710AWA10283,,Glenwood,,51.516657266,-3.157724095,,,,,,
5710AWA10282,,Glenwood,,51.516414973,-3.157674714,,,,,,
5710AWA10365,,"Glyn Collen",,51.523806511,-3.138359629,,,,,,
5710AWA10366,,"Glyn Collen",,51.523066338,-3.140503279,,,,,,
5710AWA10336,,"Glyn Eiddw",,51.530295856,-3.148785971,,,,,,
5710AWA10337,,"Glyn Eiddw",,51.530220877,-3.148178597,,,,,,
5710AWA10329,,"Glyncoed School",,51.524205386,-3.154585824,,,,,,
5720AWA12007,,"Glyndwr Rd",,51.435942206,-3.191288878,,,,,,
5720AWA12001,,"Glyndwr Rd",,51.435462918,-3.191060322,,,,,,
5710AWA11288,,"Glynstell Close",,51.464581168,-3.195433659,,,,,,
5710AWA11287,,"Glynstell Close",,51.465022004,-3.196609661,,,,,,
5710WDB48509,,"Goitre Fach Farm",,51.510042017,-3.267043889,,,,,,
5710WDB48510,,"Goitre Fach Farm",,51.510266035,-3.268779327,,,,,,
5710AWA11384,,"Gorse Place",,51.491472331,-3.246190087,,,,,,
5710AWA11346,,"Gorse Place (E)",,51.489682839,-3.246198897,,,,,,
5710AWA10929,,"Government Buildings",,51.527831219,-3.198299228,,,,,,
5710AWA10930,,"Government Buildings",,51.52731853,-3.199193941,,,,,,
5710AWA10465,,"Grafton Close",,51.505579387,-3.154979377,,,,,,
5710AWA10466,,"Grafton Close",,51.505686127,-3.155097346,,,,,,
5710AWA11190,,"Graig Hir",,51.521955847,-3.2604127,,,,,,
5710AWA11187,,"Graig Wen",,51.525755472,-3.25826889,,,,,,
5710AWA11186,,"Graig Wen",,51.525970464,-3.258353092,,,,,,
5710AWA11570,,"Grand Avenue",,51.480230702,-3.238712043,,,,,,
5710AWA11634,,"Grange Gardens",,51.467853174,-3.181667962,,,,,,
5710AWA11635,,"Grange Gardens",,51.467621185,-3.181489207,,,,,,
5710AWA11530,,"Green Farm Close",,51.472543768,-3.263038432,,,,,,
5710AWA11529,,"Green Farm Close",,51.472656131,-3.263459087,,,,,,
5710AWA11565,,"Green Farm Road",,51.471110571,-3.260018492,,,,,,
5710AWA10270,,Greenlawns,,51.503208162,-3.160178268,,,,,,
5710AWA10269,,Greenlawns,,51.503165779,-3.159917851,,,,,,
5720AWA10378,,"Greenway Close",,51.453057409,-3.201521052,,,,,,
5720AWA10377,,"Greenway Close",,51.453357448,-3.202075834,,,,,,
5710AWA11081,,"Greyfriars Road Stop GN",,51.483275167,-3.176219605,,,,,,
5710AWA11018,,"Gron Ffordd",,51.532450685,-3.214264961,,,,,,
5710AWA11019,,"Gron Ffordd",,51.53251555,-3.214079264,,,,,,
5710AWA10798,,"Grosvenor Square",,51.481610044,-3.14734591,,,,,,
5710AWA10797,,"Grosvenor Square",,51.481568755,-3.146198411,,,,,,
5720AWA11988,,"Grove Terrace",,51.43721666,-3.179078637,,,,,,
5720AWA11989,,"Grove Terrace",,51.437244786,-3.178964264,,,,,,
5710AWA10767,,"Gwendoline Street",,51.480770765,-3.155893287,,,,,,
5720AWA11797,,"Gwenog Court",,51.408007788,-3.287829585,,,,,,
5710AWA10507,,"Gwern Rhuddi Road",,51.530726583,-3.160748102,,,,,,
5710WDB25313,,"Hackerford Rd",,51.529451208,-3.166943421,,,,,,
5710AWA10370,,"Hadfield Road",,51.471780821,-3.209183187,,,,,,
5710AWA10369,,"Hadfield Road",,51.472166479,-3.209279774,,,,,,
5710AWA11523,,"Haig Place",,51.471043168,-3.261269244,,,,,,
5310AWB31070,,"Halfway Garage",,51.550024406,-3.069454675,,,,,,
5310AWB31069,,"Halfway Garage",,51.549822771,-3.070228181,,,,,,
5710AWA11777,,"Halfway Hotel",,51.489061942,-3.202323481,,,,,,
5710WDB25314,,"Hampton Cres West",,51.531456697,-3.164197863,,,,,,
5710WDB25316,,"Hampton Crescent",,51.531388383,-3.160202686,,,,,,
5710AWA11668,,"Hannah Street",,51.468631052,-3.167751816,,,,,,
5720AWA10026,,"Hannah Street",,51.410701719,-3.261721388,,,,,,
5710AWA11669,,"Hannah Street",,51.468450399,-3.167833584,,,,,,
5720AWA10025,,"Hannah Street",,51.411049352,-3.26117018,,,,,,
5720AWA11712,,"Hanover Street",,51.407708123,-3.271631618,,,,,,
5310AWB30501,,"Harlech Retail Park",,51.573791303,-3.010791185,,,,,,
5710AWA10137,,"Harris Avenue",,51.509074015,-3.119746681,,,,,,
5720AWA11998,,"Hastings Avenue",,51.437876424,-3.1894257,,,,,,
5720AWA11997,,"Hastings Place",,51.438403806,-3.188849517,,,,,,
5720AWA11996,,"Hastings Place",,51.438493994,-3.188823084,,,,,,
5710AWA11514,,"Haverford Way",,51.475490401,-3.238857186,,,,,,
5710AWA11513,,"Haverford Way",,51.475239611,-3.238763996,,,,,,
5710WDB25428,,"Hayes Bridge Road",,51.477412999,-3.174369602,,,,,,
5710AWA11196,,"Hazel Tree Close",,51.520888756,-3.267647653,,,,,,
5710AWA10100,,"Hazlitt Close",,51.528390533,-3.122688743,,,,,,
5710AWA10101,,"Hazlitt Close",,51.527269339,-3.124275681,,,,,,
5720AWA12347,,"Health Centre",,51.434820433,-3.183320595,,,,,,
5710AWA11364,,"Health Centre",,51.490909031,-3.240802014,,,,,,
5710AWA11365,,"Health Centre",,51.490986734,-3.241106609,,,,,,
5710AWA10582,,"Heath Halt Rd",,51.514198427,-3.182463602,,,,,,
5710CBZ02530,,"Heath Halt Road",,51.512758085,-3.181734577,,,,,,
5710WDB25397,,"Heath Halt Road",,51.513145796,-3.181629324,,,,,,
5710AWA10583,,"Heath Halt Road",,51.513905114,-3.182124547,,,,,,
5710WDB48430,,"Heath Hospital (Multi Storey)",,51.505895361,-3.187851715,,,,,,
5710AWA10529,,"Heath Hospital (Opp. Main Entrance)",,51.506191761,-3.188541249,,,,,,
5710AWA10521,,"Heath Hotel",,51.499100448,-3.184305747,,,,,,
5710AWA10522,,"Heath Hotel",,51.499174401,-3.184105973,,,,,,
5710AWA10612,,"Heath Hotel",,51.498941806,-3.184877895,,,,,,
5710AWA10613,,"Heath Hotel",,51.4989263,-3.184632582,,,,,,
5710AWA10581,,"Heath Park Ave",,51.516365172,-3.183384445,,,,,,
5710AWA10580,,"Heath Park Avenue",,51.515799559,-3.183297724,,,,,,
5710AWA10532,,"Heath Park Way",,51.508579182,-3.191280828,,,,,,
5710AWA11240,,Heathcock,,51.496295525,-3.222797086,,,,,,
5710AWA10586,,Heathmead,,51.50887995,-3.182887849,,,,,,
5710AWA10966,,Heathway,,51.514200366,-3.192926277,,,,,,
5710AWA10967,,Heathway,,51.513927164,-3.193265008,,,,,,
5710AWA10977,,"Heathway Top",,51.519390424,-3.19363843,,,,,,
5710AWA10978,,"Heathway Top",,51.519460433,-3.19382763,,,,,,
5710AWA10587,,"Heathwood Grove",,51.508503552,-3.182762823,,,,,,
5720AWA10445,,"Hebron Hall",,51.428178763,-3.216992973,,,,,,
5720AWA10446,,"Hebron Hall",,51.42814836,-3.217323003,,,,,,
5710AWA10196,,"Hendre Road",,51.519864701,-3.112476382,,,,,,
5710AWA10195,,"Hendre Road",,51.520230409,-3.112787971,,,,,,
5710WDB48539,,"Heol Bennett",,51.53334083,-3.124599454,,,,,,
5710WDB48542,,"Heol Booths 2",,51.535391906,-3.124922803,,,,,,
5710WDB48545,,"Heol Booths 3",,51.536098672,-3.125455969,,,,,,
5710WDB25132,,"Heol Danyrodyn",,51.530247534,-3.295789177,,,,,,
5710AWA10859,,"Heol Dyfed",,51.515984588,-3.200481501,,,,,,
5710AWA10669,,"Heol Esgyn",,51.520700757,-3.177875633,,,,,,
5710AWA11152,,"Heol Gabriel",,51.507402377,-3.215702544,,,,,,
5710AWA10893,,"Heol Hir",,51.538669263,-3.190778596,,,,,,
5710AWA11218,,"Heol Isaf",,51.508195718,-3.250565806,,,,,,
5710AWA11217,,"Heol Isaf",,51.508522712,-3.25025775,,,,,,
5710AWA10866,,"Heol Iscoed",,51.526147488,-3.202911098,,,,,,
5710AWA11017,,"Heol Lewis",,51.531618701,-3.211244112,,,,,,
5710AWA11016,,"Heol Lewis",,51.531682818,-3.211130479,,,,,,
5710AWA11006,,"Heol Llanishen Fach",,51.529109466,-3.211292832,,,,,,
5710AWA11007,,"Heol Llanishen Fach",,51.529186441,-3.210804728,,,,,,
5710AWA10952,,"Heol Merlin",,51.522510144,-3.185705859,,,,,,
5710AWA10953,,"Heol Merlin",,51.522613209,-3.186184198,,,,,,
5710AWA11005,,"Heol Nant Castan",,51.528249614,-3.213576534,,,,,,
5710AWA11004,,"Heol Nant Castan",,51.528338166,-3.213708631,,,,,,
5710AWA11055,,"Heol Pant Y Rhyn",,51.523262208,-3.230539189,,,,,,
5710AWA11054,,"Heol Pant Y Rhyn",,51.523477801,-3.230559416,,,,,,
5710AWA11517,,"Heol Pennar",,51.47356653,-3.239668971,,,,,,
5710AWA11503,,"Heol Pennar",,51.473132487,-3.23986454,,,,,,
5710AWA10355,,"Heol Pontprennau",,51.535533123,-3.132654333,,,,,,
5710AWA10356,,"Heol Pontprennau",,51.535524466,-3.131688112,,,,,,
5710AWA11225,,"Heol Seddon",,51.503125827,-3.243655266,,,,,,
5710AWA11224,,"Heol Seddon",,51.502947415,-3.243520738,,,,,,
5710AWA11485,,"Heol Trelai",,51.471463918,-3.258933985,,,,,,
5710AWA11495,,"Heol Trenewydd",,51.470502371,-3.251867069,,,,,,
5710AWA11009,,"Heol Uchaf",,51.529976778,-3.209153405,,,,,,
5710AWA11008,,"Heol Uchaf Spar",,51.529609919,-3.209850078,,,,,,
5710AWA11230,,"Heol Urban",,51.500332376,-3.235712977,,,,,,
5710AWA11231,,"Heol Urban",,51.500194955,-3.235954178,,,,,,
5710AWA11002,,"Heol y Deri",,51.527468701,-3.216914589,,,,,,
5710AWA11003,,"Heol y Deri",,51.527452965,-3.216697936,,,,,,
5710WDB48567,,"Heol Y Rhosog",,51.500770037,-3.117249936,,,,,,
5710WDB48568,,"Heol Y Rhosog",,51.500920009,-3.117270028,,,,,,
5710AWA11571,,Heol-y-Felin,,51.481888473,-3.235847928,,,,,,
5710AWA11496,,Heol-y-Gaer,,51.470813953,-3.250383275,,,,,,
5710AWA10760,,"Herbert Street",,51.47615599,-3.169686333,,,,,,
5710WDB46608,,"Herbert Street",,51.474536288,-3.171603131,,,,,,
5710AWA10759,,"Herbert Street",,51.476403305,-3.16923188,,,,,,
5710AWA11626,,"Hereford Street",,51.47248788,-3.189289187,,,,,,
5710AWA10165,,"Heritage Inn",,51.526206615,-3.102670192,,,,,,
5710AWA10177,,"Heritage Park",,51.527657186,-3.096607496,,,,,,
5710AWA10135,,"Heron Road",,51.50680172,-3.119809261,,,,,,
5710AWA10136,,"Heron Road",,51.50696271,-3.119899662,,,,,,
5710AWA10119,,"High School",,51.516238769,-3.121208097,,,,,,
5710AWA10063,,"High School",,51.516847828,-3.120516863,,,,,,
5710AWA10121,,Highcroft,,51.513217205,-3.124996026,,,,,,
5710AWA10061,,Highcroft,,51.513268655,-3.125256691,,,,,,
5710AWA10584,,"Highfield Road Top",,51.510855631,-3.182247339,,,,,,
5710AWA10585,,"Highfield Road Top",,51.510763121,-3.182504328,,,,,,
